"";"NOM_PROPOSICAO_SF";"NOM_PROPOSICAO_CD";"EMENTA"
"3296";"PLS 638/2007";"PL 5901/2009";"ACRESCENTA PARÁGRAFO AO ART. 1.589 DA LEI Nº 10.406, DE 10 DE JANEIRO DE 2002 - CÓDIGO CIVIL E MODIFICA O ART. 888 DA LEI Nº 5.869, DE 11 DE JANEIRO DE 1973 - CÓDIGO DE PROCESSO CIVIL, PARA ASSEGURAR O DIREITO DE VISITA DOS AVÓS AOS NETOS."
"3297";"PLS 642/2007";"PL 3129/2008";"ALTERA A LEI Nº 5.917, DE 10 DE SETEMBRO DE 1973 (PLANO NACIONAL DE VIAÇÃO), PARA MODIFICAR O TRAÇADO DA BR-080."
"3298";"PLS 639/2007";"PL 3237/2008";"ALTERA A LEI Nº 5.917, DE 10 DE SETEMBRO DE 1973 (PLANO NACIONAL DE VIAÇÃO), PARA MODIFICAR O TRAÇADO DA BR-251."
"3299";"PLS 641/2007";"PL 3117/2008";"ALTERA A LEI Nº 5.917, DE 10 DE SETEMBRO DE 1973 (PLANO NACIONAL DE VIAÇÃO), PARA MODIFICAR O TRAÇADO DA BR-174."
"3300";"PLS 643/2007";"PL 3987/2008";"ALTERA A LEI Nº 5.917, DE 10 DE SETEMBRO DE 1973 (PLANO NACIONAL DE VIAÇÃO), PARA MODIFICAR O TRAÇADO DA BR-359."
"3301";"PLS 644/2007";"PL 8043/2010";"CRIA O PROGRAMA NACIONAL DE EDUCAÇÃO INFANTIL PARA A EXPANSÃO DA REDE FÍSICA (PRONEI), DISPÕE SOBRE FINANCIAMENTO PARA CONSTRUIR E EQUIPAR UNIDADES DE ENSINO INFANTIL, ALTERA A LEI Nº  8.036, DE 11 DE MAIO DE 1990, E DÁ OUTRAS PROVIDÊNCIAS."
"3302";"PLS 645/2007";"PL 3212/2015";"MODIFICA A LEI Nº 8.069, DE 13 DE JULHO DE 1990 (ESTATUTO DA CRIANÇA E DO ADOLESCENTE) PARA CARACTERIZAR O ABANDONO MORAL COMO ILÍCITO CIVIL E PENAL, E DÁ OUTRAS PROVIDÊNCIAS."
"3303";"PLS 646/2007";"PL 3422/2008";"ALTERA A LEI Nº 7.565/86, CÓDIGO BRASILEIRO DE AERONÁUTICA, PARA PREVER A DIVULGAÇÃO DA LISTA DE PASSAGEIROS NOS CASOS DE ACIDENTES AÉREOS."
"3304";"PLS 648/2007";"PL 3421/2008";"ALTERA A LEI 6.009, DE 26 DE DEZEMBRO DE 1973, QUE DISPÕE SOBRE A UTILIZAÇÃO E A EXPLORAÇÃO DOS AEROPORTOS, DAS FACILIDADES A NAVEGAÇÃO AÉREA E DÁ OUTRAS PROVIDÊNCIAS, E O DECRETO-LEI Nº 1.896, DE 17 DE DEZEMBRO DE 1981, QUE DISPÕE SOBRE A UTILIZAÇÃO DE INSTALAÇÕES E SERVIÇOS DESTINADOS A APOIAR E TORNAR SEGURA A NAVEGAÇÃO AÉREA, E REVOGA A LEI Nº 7.920, DE 12 DE DEZEMBRO DE 1989, A LEI Nº 8.399, DE 7 DE JANEIRO DE 1992 E A LEI Nº 9.825, DE 23 DE AGOSTO DE 1999, PARA DESONERAR AS TARIFAS AEROPORTUÁRIAS E AERONÁUTICAS E AUTORIZAR A SUA GRADAÇÃO CONFORME O GRAU DE SATURAÇÃO E O HORÁRIO DE UTILIZAÇÃO DOS RESPECTIVOS SERVIÇOS."
"3305";"PLS 647/2007";"PL 3419/2008";"ALTERA A LEI Nº 7.565, DE 19 DE DEZEMBRO DE 1986 (CÓDIGO BRASILEIRO DE AERONÁUTICA), PARA DISPOR SOBRE A DISTRIBUIÇÃO DE HORÁRIOS DE POUSO E DECOLAGEM (SLOTS) EM AEROPORTOS CONGESTIONADOS.
"
"3306";"PLS 649/2007";"PL 4533/2012";"ALTERA O ART. 52 DA LEI Nº 9.394, DE 20 DE DEZEMBRO DE 1996, QUE FIXA AS DIRETRIZES E BASES DA EDUCAÇÃO NACIONAL, PARA EXIGIR, NAS UNIVERSIDADES, PERCENTAGENS ESPECÍFICAS MÍNIMAS PARA DOUTORES, MESTRES E DOCENTES COM REGIMES DE TRABALHO EM TEMPO INTEGRAL."
"3307";"PEC 103/2007";"PEC 517/2010";"DÁ NOVA REDAÇÃO ÀS ALÍNEAS B E C DO INCISO XXIII DO ART. 21 DA CONSTITUIÇÃO FEDERAL, PARA AUTORIZAR A PRODUÇÃO, A COMERCIALIZAÇÃO E A UTILIZAÇÃO DE RADIOISÓTOPOS PARA A PESQUISA E USO MÉDICOS."
"3308";"PLS 650/2007";"PL 3911/2008";"INSTITUI A SEMANA NACIONAL DE ACESSIBILIDADE E VALORIZAÇÃO DA PESSOA COM DEFICIÊNCIA, ENTRE OS DIAS 4 E 10 DE DEZEMBRO."
"3309";"PLS 652/2007";"PL 5072/2009";"INSTITUI O CONSELHO DE DEFESA COMERCIAL, ÓRGÃO FEDERAL VINCULADO AO MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA E COMÉRCIO EXTERIOR, COM PODERES JUDICANTES PARA APLICAR DIREITOS ANTIDUMPING, MEDIDAS COMPENSATÓRIAS, PROVISÓRIAS OU DEFINITIVAS, E SALVAGUARDAS."
"3310";"PLS 653/2007";"PL 4721/2009";"DISPÕE SOBRE A CRIAÇÃO DE ZONA DE PROCESSAMENTO DE EXPORTAÇÃO (ZPE) NO MUNICÍPIO DE CONCEIÇÃO DO COITÉ, ESTADO DA BAHIA."
"3311";"PLS 655/2007";"PL 4046/2008";"DENOMINA ""CONTORNO OESTE OTTOMAR DE SOUZA PINTO"" O TRECHO DO CONTORNO OESTE DE BOA VISTA, NO ESTADO DE RORAIMA, QUE FAZ A LIGAÇÃO DA BR 174 NORTE À BR 174 SUL."
"3312";"PLS 656/2007";"PL 7467/2010";"ALTERA A LEI Nº 10.865, DE 30 DE ABRIL DE 2004, PARA AUTORIZAR O PODER EXECUTIVO A REDUZIR A ZERO AS ALÍQUOTAS DA CONTRIBUIÇÃO PARA O PROGRAMA DE INTEGRAÇÃO SOCIAL E PARA O PROGRAMA DE FORMAÇÃO DO PATRIMÔNIO DO SERVIDOR PÚBLICO (PIS/PASEP) E DA CONTRIBUIÇÃO PARA O FINANCIAMENTO DA SEGURIDADE SOCIAL (COFINS) INCIDENTES SOBRE A RECEITA BRUTA DECORRENTE DA PRESTAÇÃO DE SERVIÇOS PÚBLICOS DE SANEAMENTO BÁSICO."
"3313";"PLS 657/2007";"PL 3120/2008";"ALTERA A LEI Nº 5.917, DE 10 DE SETEMBRO DE 1973, QUE APROVA O PLANO NACIONAL DE VIAÇÃO, DE MODO A INCLUIR, NA RELAÇÃO DESCRITIVA DAS RODOVIAS DO SISTEMA RODOVIÁRIO NACIONAL, O ACESSO DA BR-116 AO AEROPORTO DO PLANALTO SERRANO, NO MUNICÍPIO DE CORREIA PINTO, NO ESTADO DE SANTA CATARINA."
"3314";"PLS 658/2007";"PL 3126/2008";"ALTERA A LEI Nº 5.917, DE 10 DE SETEMBRO DE 1973, QUE ""APROVA O PLANO NACIONAL DE VIAÇÃO"", DE MODO A INCLUIR, NA RELAÇÃO DESCRITIVA DAS RODOVIAS DO SISTEMA RODOVIÁRIO FEDERAL, O ACESSO DA RODOVIA BR-101 AO AEROPORTO REGIONAL SUL, NO MUNICÍPIO DE JAGUARUNA, NO ESTADO DE SANTA CATARINA."
"3315";"PLS 659/2007";"PL 3910/2008";"DISPÕE SOBRE A CRIAÇÃO DO DIA NACIONAL DO ARQUEÓLOGO."
"3316";"PLS 660/2007";"PL 864/2011";"ALTERA A LEI Nº 10.883, DE 16 DE JUNHO DE 2004, PARA ACRESCENTAR ATRIBUIÇÃO AO CARGO DE FISCAL FEDERAL AGROPECUÁRIO."
"3317";"PLS 662/2007";"PL 6816/2010";"DISPÕE SOBRE A REGULAMENTAÇÃO DAS PROFISSÕES DE ARTISTAS E DE TÉCNICO EM ESPETÁCULOS DE DIVERSÕES, E DÁ OUTRAS PROVIDÊNCIAS."
"3318";"PLS 663/2007";"PL 4559/2008";"DISPÕE SOBRE A OBRIGATORIEDADE DAS EMPRESAS FABRICANTES DE EQUIPAMENTOS DE ESCUTA E MONITORAMENTO TELEFÔNICO A COMUNICAREM O DEPARTAMENTO DA POLÍCIA FEDERAL, DO MINISTÉRIO DA JUSTIÇA."
"3319";"PLS 3/2008";"PL 6108/2009";"AUTORIZA O PODER EXECUTIVO A INSTITUIR O PROGRAMA UNIVERSITÁRIO DE APOIO À ALFABETIZAÇÃO DE JOVENS E ADULTOS."
"3320";"PLS 10/2008";"PL 6754/2010";"ALTERA A LEI Nº 11.350, DE 5 DE OUTUBRO DE 2006, PARA ESTABELECER NORMAS SOBRE O REPASSE DE RECURSOS DA UNIÃO DESTINADOS AO PAGAMENTO DOS AGENTES COMUNITÁRIOS DE SAÚDE E AGENTES DE COMBATE ÀS ENDEMIAS ADMITIDOS PELOS GESTORES LOCAIS DO SISTEMA ÚNICO DE SAÚDE."
"3321";"PLS 11/2008";"PL 3917/2008";"ALTERA A LEI Nº 9.394, DE 20 DE DEZEMBRO DE 1996, COM O FIM DE INCENTIVAR A ABERTURA DAS ESCOLAS PÚBLICAS NOS FINAIS DE SEMANA, FERIADOS E PERÍODOS DE RECESSO, PARA A OFERTA DE ATIVIDADES CULTURAIS, ESPORTIVAS, DE LAZER E DE REFORÇO ESCOLAR, BEM COMO ACRESCENTA DISPOSITIVO À MEDIDA PROVISÓRIA Nº 2.178-36, DE 24 DE AGOSTO DE 2001, COM O PROPÓSITO DE AMPLIAR O ALCANCE DO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR."
"3322";"PLS 13/2008";"PL 4106/2008";"AUTORIZA O PODER EXECUTIVO A CRIAR A ESCOLA TÉCNICA FEDERAL DE VALPARAÍSO DE GOIÁS, NO ESTADO DE GOIÁS."
"3323";"PLS 14/2008";"PL 7417/2010";"ALTERA A LEI Nº 8.989, DE 24 DE FEVEREIRO DE 1995, QUE DISPÕE SOBRE A ISENÇÃO DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI, NA AQUISIÇÃO DE AUTOMÓVEIS PARA UTILIZAÇÃO NO TRANSPORTE AUTÔNOMO DE PASSAGEIROS, BEM COMO POR PESSOAS PORTADORAS DE DEFICIÊNCIA FÍSICA, E DÁ OUTRAS PROVIDÊNCIAS, PARA INCLUIR OS PORTADORES DE DEFICIÊNCIA AUDITIVA."
"3324";"PLS 15/2008";"PL 6543/2009";"ALTERA A LEI Nº 8.723, DE 28 DE OUTUBRO DE 1993, QUE DISPÕE SOBRE A REDUÇÃO DE EMISSÃO DE POLUENTES POR VEÍCULOS AUTOMOTORES E DÁ OUTRAS PROVIDÊNCIAS, PARA TORNAR OBRIGATÓRIA A DIVULGAÇÃO DA COMPOSIÇÃO E DA QUANTIDADE DE POLUENTES EMITIDOS PELOS VEÍCULOS COMERCIALIZADOS NO PAÍS."
"3325";"PLS 18/2008";"PL 7754/2010";"MODIFICA O ART. 473 DA CONSOLIDAÇÃO DAS LEIS DO TRABALHO, APROVADA PELO DECRETO-LEI Nº 5.452, DE 1º DE MAIO DE 1943, PARA AMPLIAR O PERÍODO DE INTERRUPÇÃO DO CONTRATO DE TRABALHO EM RAZÃO DE CASAMENTO PARA ATÉ CINCO DIAS CONSECUTIVOS E ESTENDER O BENEFÍCIO AOS EMPREGADOS QUE TENHAM FORMALIZADO UNIÃO ESTÁVEL."
"3326";"PLS 22/2008";"PL 5773/2009";"CONCEDE ISENÇÃO DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS (IPI) INCIDENTE SOBRE VEÍCULOS PARA TRANSPORTE COLETIVO DE ESTUDANTES, QUANDO ADQUIRIDOS POR PREFEITURAS MUNICIPAIS E PELO DISTRITO FEDERAL, BEM COMO POR PROFISSIONAIS AUTÔNOMOS E SUAS COOPERATIVAS HABILITADOS E DEDICADOS EXCLUSIVAMENTE AO TRANSPORTE ESCOLAR."
"3327";"PLS 27/2008";"PL 3918/2008";"AUTORIZA O PODER EXECUTIVO A CRIAR A ESCOLA TÉCNICA FEDERAL DE CONSTRUÇÃO NAVAL DO MUNICÍPIO DE ITAJAÍ, EM SANTA CATARINA."
"3328";"PDS 11/2008";"PDC 866/2008";"APROVA A PROGRAMAÇÃO MONETÁRIA  PARA O QUARTO TRIMESTRE DE 2007."
"3329";"PLS 28/2008";"PL 3661/2012";"ALTERA A LEI Nº 7.394, DE 29 DE OUTUBRO DE 1985, E O DECRETO Nº 92.790, DE 17 DE JUNHO DE 1986, QUE REGULAM O EXERCÍCIO DA PROFISSÃO DE TÉCNICO EM RADIOLOGIA E DÁ OUTRAS PROVIDÊNCIAS."
"3330";"PLS 29/2008";"PL 6162/2009";"ALTERA A LEI Nº 9.394, DE 20 DE DEZEMBRO DE 1996, PARA DISPOR SOBRE INCLUSÃO FACULTATIVA DO ENSINO DO ESPERANTO NO ENSINO MÉDIO."
"3331";"PEC 23/1997";"PEC 53/1999";"REVOGA O INCISO V DO ARTIGO 163 E O ARTIGO 192 DA CONSTITUIÇÃO FEDERAL, BEM COMO O ARTIGO 52 DO ATO DAS DISPOSIÇÕES CONSTITUCIONAIS TRANSITÓRIAS.



                                           (VOLUME - II)"
"3332";"PLS 39/2008";"PL 4107/2008";"DENOMINA SENADOR JONAS PINHEIRO A RODOVIA BR-163."
"3333";"PLS 40/2008";"PL 1217/2011";"ACRESCENTA ART. 19-A À LEI 8.212 DE 1991, A FIM DE VINCULAR O MONTANTE DAS MULTAS APLICADAS PELAS INFRAÇÕES AO ART. 93 DA LEI 8.213 DE 1991, ÀS AÇÕES DE HABILITAÇÃO E REABILITAÇÃO PROFISSIONAL E SOCIAL."
"3334";"PLS 41/2008";"PL 4402/2008";"ALTERA O § 2º DO ART. 244-A DA LEI 8.069 DE 13 DE JULHO DE 1990, PARA DECLARAR, COMO EFEITO DA CONDENAÇÃO, A PERDA DE VALORES E BENS UTILIZADOS NA PRÁTICA OU EXPLORAÇÃO DE PROSTITUIÇÃO DE CRIANÇA OU ADOLESCENTE."
"3335";"PLS 47/2008";"PL 3916/2008";"DEFINE 2009 COMO O ANO DO ENSINO TÉCNICO."
"3336";"PLS 50/2008";"PL 6711/2009";"ALTERA O ART. 29 DO DECRETO-LEI Nº 1.455, DE 7 DE ABRIL DE 1976, PARA DISPOR SOBRE A DESTINAÇÃO DE VEÍCULOS OBJETO DE PENA DE PERDIMENTO."
"3337";"PLS 49/2008";"PL 7421/2010";"ESTABELECE A OBRIGATORIEDADE DA NEUTRALIZAÇÃO DAS EMISSÕES DE GASES DE EFEITO ESTUFA DECORRENTES DA REALIZAÇÃO DA COPA DO MUNDO DE FUTEBOL NO BRASIL, EM 2014."
"3338";"PLS 51/2008";"PL 7109/2010";"DISPÕE SOBRE A INTERRUPÇÃO DO ESTÁGIO DA ESTUDANTE GRÁVIDA."
"3339";"PLS 52/2008";"PL 6812/2010";"ACRESCENTA O § 3º AO ART. 217 DA LEI Nº 8.112, DE 11 DE DEZEMBRO DE 1990, E ALTERA O INCISO II DO § 2º DO ART. 77 DA LEI Nº 8.213, DE 24 DE JULHO DE 1991, PARA ESTENDER O DIREITO À PENSÃO POR MORTE AOS FILHOS E DEPENDENTES ATÉ OS 24 ANOS DE IDADE, QUANDO ESTUDANTES."
"3340";"PLS 58/2008";"PL 5332/2013";"ACRESCENTA DISPOSITIVO À LEI N° 8.723, DE 28 DE OUTUBRO DE 1993, QUE ""DISPÕE SOBRE A REDUÇÃO DE EMISSÃO DE POLUENTES POR VEÍCULOS AUTOMOTORES E DÁ OUTRAS PROVIDÊNCIAS"", PARA ESTABELECER META DE REDUÇÃO DE CONSUMO DE COMBUSTÍVEIS."
"3341";"PEC 7/2008";"PEC 445/2009";"ALTERA OS ARTS. 21, 22 E 48 DA CONSTITUIÇÃO FEDERAL, PARA TRANSFERIR DA UNIÃO PARA O DISTRITO FEDERAL AS ATRIBUIÇÕES DE ORGANIZAR E MANTER A DEFENSORIA PÚBLICA DO DISTRITO FEDERAL."
"3342";"PLS 59/2008";"PL 2675/2011";"ALTERA A LEI Nº 8.213, DE 24 DE JULHO DE 1991, PARA POSSIBILITAR A SUSPENSÃO DA APOSENTADORIA POR INVALIDEZ EM VIRTUDE DE RETORNO VOLUNTÁRIO À ATIVIDADE PROFISSIONAL."
"3343";"PLS 64/2008";"PL 6199/2009";"ALTERA O ART. 1.122 DA LEI Nº 5.869, DE 11 DE JANEIRO DE 1973 (CÓDIGO DE PROCESSO CIVIL), E O INCISO III DO § 2º DO ART. 40 DA LEI Nº 6.515, DE 26 DE DEZEMBRO DE 1977 (LEI DO DIVÓRCIO), E REVOGA OS §§ 2º E 3º DO ART. 3º DA MESMA LEI Nº 6.515, DE 26 DE DEZEMBRO DE 1977 (LEI DO DIVÓRCIO) E A LEI Nº 968, DE 10 DE DEZEMBRO DE 1949, A FIM DE SUPRIMIR,  NAS SEPARAÇÕES JUDICIAIS, A NECESSIDADE DA AUDIÊNCIA DE RATIFICAÇÃO."
"3344";"SCD 96/2006";"PL 7648/2006";"ALTERA A LEI Nº 10.257, DE 10 DE JULHO DE 2001 (ESTATUTO DA CIDADE), PARA PRORROGAR O PRAZO PARA A ELABORAÇÃO DOS PLANOS DIRETORES MUNICIPAIS."
"3345";"PLS 70/2008";"PL 4401/2008";"AUTORIZA O PODER EXECUTIVO A OFERTAR, NO ÂMBITO DA ESCOLA NACIONAL DE CIÊNCIAS ESTATÍSTICAS (ENCE), CURSO DE NÍVEL MÉDIO PARA A FORMAÇÃO DE TÉCNICOS EM ESTATÍSTICA."
"3346";"PLS 71/2008";"PL 6242/2009";"ALTERA A LEI Nº 8.666, DE 21 DE JUNHO DE 1993, QUE REGULAMENTA O ART. 37, INCISO XXI, DA CONSTITUIÇÃO, INSTITUI NORMAS PARA LICITAÇÕES E CONTRATOS DA ADMINISTRAÇÃO PÚBLICA E DÁ OUTRAS PROVIDÊNCIAS, PARA DETERMINAR A OBRIGATORIEDADE DE PUBLICAÇÃO PELA ADMINISTRAÇÃO PÚBLICA, NO SÍTIO ELETRÔNICO OFICIAL, DAS RESPECTIVAS COMPRAS, EDITAIS DE LICITAÇÃO, SITUAÇÕES DE DISPENSA E INEXIGIBILIDADE, INSTRUMENTOS DE CONTRATO E ADITAMENTOS, BEM COMO DA INTIMAÇÃO DE DETERMINADOS ATOS DA ADMINISTRAÇÃO SUJEITOS A RECURSO."
"3347";"PLS 72/2008";"PL 5900/2009";"ALTERA A LEI Nº 10.257, DE 10 DE JULHO DE 2001, PARA TORNAR OBRIGATÓRIA A CONSTRUÇÃO DE CRECHES NOS CONJUNTOS HABITACIONAIS DESTINADOS À POPULAÇÃO DE BAIXA RENDA FINANCIADOS POR RECURSOS PÚBLICOS."
"3348";"PLS 73/2008";"PL 6868/2010";"AUTORIZA O PODER PÚBLICO A REALIZAR EXAMES ANUAIS DE SAÚDE NOS ESTUDANTES DOS ENSINOS FUNDAMENTAL E MÉDIO E INSTITUI A SEMANA NACIONAL DE SAÚDE NA ESCOLA."
"3349";"PEC 24/1999";"PEC 76/2003";"DA NOVA REDAÇÃO AO INCISO LXXVI DO ARTIGO 5º (QUINTO) DA              
CONSTITUIÇÃO FEDERAL.                                                 
"
"3350";"PLS 76/2008";"PL 4437/2008";"DISPÕE SOBRE A CRIAÇÃO DO DIA NACIONAL DO COMBATE ÀS DROGAS E ENTORPECENTES, BEM COMO DA SEMANA NACIONAL DE COMBATE ÀS DROGAS E ENTORPECENTES."
"3351";"PLS 77/2008";"PL 5657/2009";"ACRESCENTA ART. 1°-A AO REGULAMENTO A QUE SE REFERE O DECRETO N° 21.981, DE 19 DE OUTUBRO DE 1932, QUE REGULA A PROFISSÃO DE LEILOEIRO AO TERRITÓRIO DA REPÚBLICA, PARA DISPOR QUE SE APLICAM AS DISPOSIÇÕES DO REGULAMENTO AOS LEILÕES CELEBRADOS POR MEIO DA REDE MUNDIAL DE COMPUTADORES."
"3352";"PLS 83/2008";"PL 8053/2011";"ALTERA O ART. 636 DA CONSOLIDAÇÃO DAS LEIS DO TRABALHO (CLT), APROVADA PELO DECRETO-LEI Nº 5.452, DE 1º DE MAIO DE 1943, PARA PREVER O RECOLHIMENTO DE PERCENTUAL DE VINTE POR CENTO DA MULTA DEVIDA NA INTERPOSIÇÃO DE RECURSOS CONTRA DECISÕES ADMINISTRATIVAS E DÁ OUTRAS PROVIDÊNCIAS."
"3353";"PLS 91/2008";"PL 1564/2011";"ACRESCENTA PARÁGRAFOS AO ART. 643 DA CONSOLIDAÇÃO DAS LEIS DO TRABALHO, APROVADA PELO DECRETO-LEI N.º 5.452, DE 1º DE MAIO DE 1943, PARA CONCEDER PRIORIDADE NOS PROCEDIMENTOS JUDICIAIS TRABALHISTAS AOS TRABALHADORES DESEMPREGADOS, COM MAIS DE CINQÜENTA ANOS, E DÁ OUTRAS PROVIDÊNCIAS."
"3354";"PLS 95/2008";"PL 3915/2008";"AUTORIZA O PODER EXECUTIVO A CRIAR O CENTRO DE ESPECIALIZAÇÃO EM TECNOLOGIA DA CARNE - CETC NO MUNICÍPIO DE SÃO GABRIEL NO ESTADO DO RIO GRANDE DO SUL."
"3355";"PLS 98/2008";"PL 3845/2008";"CRIA O FUNDO NACIONAL DE DESENVOLVIMENTO DOS MUSEUS (FNDM)."
"3356";"PLS 100/2008";"PL 4456/2012";"ALTERA A LEI Nº 10.201, DE 14 DE FEVEREIRO DE 2001, QUE INSTITUIU O FNSP - FUNDO NACIONAL DE SEGURANÇA PÚBLICA."
"3357";"PLS 106/2008";"PL 5029/2009";"ALTERA A REDAÇÃO DO ART. 1º DA LEI Nº 7.466, DE 23 DE ABRIL DE 1986, QUE ""DISPÕE SOBRE A COMEMORAÇÃO DO FERIADO DE 1º DE MAIO  - DIA DO TRABALHADOR""."
"3358";"PLS 108/2008";"PL 1784/2011";"ALTERA O ART. 2º DA LEI Nº 7.853, DE 24 DE OUTUBRO DE 1989, QUE DISPÕE SOBRE O APOIO ÀS PESSOAS COM DEFICIÊNCIA, PARA PREVER INCENTIVO AO EMPREENDEDORISMO."
"3359";"PLS 110/2008";"PL 5032/2009";"INSCREVE O NOME DE GETÚLIO DORNELLES VARGAS NO LIVRO DOS HERÓIS DA PÁTRIA."
"3360";"PLS 111/2008";"PL 5942/2009";"INSCREVE O NOME DE RUI BARBOSA DE OLIVEIRA NO LIVRO DOS HERÓIS DA PÁTRIA."
"3361";"PEC 26/1999";"PEC 272/2000";"DA NOVA REDAÇÃO A ALINEA 'C' DO INCISO I DO ARTIGO 12 DA              
CONSTITUIÇÃO FEDERAL.                                                 
"
"3362";"PLS 115/2008";"PL 5272/2009";"MODIFICA A LEI Nº 8.666, DE 21 DE JUNHO DE 1993, QUE ""REGULAMENTA O ART. 37, INCISO XXI, DA CONSTITUIÇÃO FEDERAL, INSTITUI NORMAS PARA LICITAÇÕES E CONTRATOS DA ADMINISTRAÇÃO PÚBLICA E DÁ OUTRAS PROVIDÊNCIAS"", PARA DETERMINAR QUE O PODER PÚBLICO PRIORIZE A COMPRA DE PAPEL RECICLADO."
"3363";"PLS 121/2008";"PL 6298/2009";"ALTERA DISPOSITIVOS DA LEI N.º 6.815, DE 19 DE AGOSTO DE 1980, QUE ""DEFINE A SITUAÇÃO JURÍDICA DO ESTRANGEIRO NO BRASIL, CRIA O CONSELHO NACIONAL DE IMIGRAÇÃO""."
"3364";"PLS 120/2008";"PL 5318/2009";"INSTITUI O DIA NACIONAL DO VIGILANTE."
"3365";"PLS 125/2008";"PL 6582/2009";"ALTERA A LEI Nº  8.112, DE 11 DE DEZEMBRO DE 1990, PARA DETERMINAR O ESTABELECIMENTO DE CRONOGRAMAS DE NOMEAÇÃO NOS EDITAIS DE CONCURSOS PÚBLICOS."
"3366";"PLS 126/2008";"PL 5646/2009";"AUTORIZA O PODER EXECUTIVO A CRIAR A ESCOLA TÉCNICA FEDERAL DE NAVEGAÇÃO INTERIOR, NO ESTADO DO TOCANTINS."
"3367";"PLS 130/2008";"PL 1218/2011";"CONFERE INTERPRETAÇÃO AUTÊNTICA AO ART. 70, CAPUT, E AO ART. 58, I E III, DA LEI N.º 8.906, DE 04 DE JULHO DE 1994, QUE DISPÕEM SOBRE O ESTATUTO DA ADVOCACIA E A ORDEM DOS ADVOGADOS DO BRASIL."
"3368";"SCD 310/2006";"PL 882/2007";"ALTERA AS ALÍNEAS ""B"" E ""C"" E REVOGA A ALÍNEA ""D"" DO ART. 2º DO DECRETO Nº 2.784, DE 18 DE JUNHO DE 1913, A FIM DE MODIFICAR OS FUSOS HORÁRIOS DO ESTADO DO ACRE E DE PARTE DO ESTADO DO AMAZONAS DO FUSO HORÁRIO DE GREENWICH MENOS CINCO HORAS PARA O FUSO GREENWICH MENOS QUATRO HORAS PARA O FUSO HORÁRIO GREENWICH MENOS TRES HORAS."
"3369";"PLS 129/2008";"PL 3772/2008";"ALTERA A LEI Nº 6.815, DE 19 DE AGOSTO DE 1980, OFERECENDO NOVA DISCIPLINA À PRISÃO PREVENTIVA PARA FINS DE EXTRADIÇÃO."
"3370";"PLS 134/2008";"PL 4403/2008";"AUTORIZA O PODER EXECUTIVO A CRIAR A ESCOLA TÉCNICA FEDERAL DE NOVA MAMORÉ, NO ESTADO DE RONDÔNIA."
"3371";"PLS 138/2008";"PL 3937/2008";"DENOMINA ""RODOVIA GUIMARÃES ROSA"" O TRECHO DA RODOVIA BR-135 ENTRE O ENTROCAMENTO COM A RODOVIA BR-040, NO MUNICÍPIO DE CURVELO, E JANUÁRIA, NO ESTADO DE MINAS GERAIS."
"3372";"PLS 137/2008";"PL 4723/2009";"DISPÕE SOBRE A CRIAÇÃO DE ZONA DE PROCESSAMENTO DE EXPORTAÇÃO (ZPE) NO MUNICÍPIO DE COLATINA, NO ESTADO DO ESPÍRITO SANTO."
"3373";"PLS 136/2008";"PL 4724/2009";"DISPÕE SOBRE A CRIAÇÃO DE ZONA DE PROCESSAMENTO DE EXPORTAÇÃO (ZPE) NA REGIÃO LESTE DO ESTADO DO ESPÍRITO SANTO."
"3374";"PLS 145/2008";"PL 2779/2011";"DISPÕE SOBRE A OBRIGATORIEDADE DE INCLUSÃO, NAS CÉDULAS BRASILEIRAS, DE ELEMENTO QUE POSSIBILITE A SUA IDENTIFICAÇÃO POR PESSOA COM DEFICIÊNCIA VISUAL."
"3375";"PLS 146/2008";"PL 4760/2012";"ALTERA A LEGISLAÇÃO DO FUNDO DE AMPARO AO TRABALHADOR (FAT), PARA ESTIMULAR OS ARRANJOS PRODUTIVOS LOCAIS."
"3376";"PLS 148/2008";"PL 6513/2009";"DISPÕE SOBRE ISENÇÃO DO IMPOSTO DE IMPORTAÇÃO E DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS INCIDENTES SOBRE MÁQUINAS DE ESCREVER EM BRAILE."
"3377";"PEC 29/1995";"PEC 374/1996";"DA NOVA REDAÇÃO A ALINEA 'E' DO INCISO II DO PARAGRAFO QUINTO DO      
ARTIGO 128 DA CONSTITUIÇÃO FEDERAL.                                   
"
"3378";"PLS 158/2008";"PL 3553/2012";"ACRESCENTA PARÁGRAFO AO ART. 239 DA LEI Nº 8.069, DE 13 DE JULHO DE 1990 (ESTATUTO DA CRIANÇA E DO ADOLESCENTE), PARA AGRAVAR A PENA DE NOTÁRIOS E OFICIAIS DE REGISTRO QUE PRATIQUEM ATO DESTINADO AO ENVIO DE CRIANÇA OU ADOLESCENTE PARA O EXTERIOR COM INOBSERVÂNCIA DAS FORMALIDADES LEGAIS OU COM O FITO DE OBTER LUCRO."
